31248	38.888767	-77.02858
31036	38.87887	-77.1207
31264	38.894573	-77.01994
31028	38.893241	-77.086045
31030	38.89593	-77.089006
31031	38.89054	-77.08095
31032	38.880834	-77.091129
31037	38.881044	-77.111768
31034	38.882629	-77.109366
31249	38.879819	-77.037413
31803	38.866611	-76.985238
31038	38.883921	-77.116817
31039	38.880151	-77.107673
31040	38.884616	-77.10108
31508	38.90509	-76.9941
31250	38.903584	-77.044789
31251	38.903819	-77.0284
31252	38.901539	-77.046564
31253	38.902204	-77.04337
31041	38.803124	-77.040363
31042	38.804718	-77.043363
31043	38.810743	-77.044664
31044	38.805317	-77.049883
31254	38.902	-77.03353
31045	38.805648	-77.05293
31046	38.811456	-77.050276
31047	38.814577	-77.052808
31048	38.805767	-77.06072
31255	38.9066	-77.05152
31256	38.895914	-77.026064
31257	38.90088	-77.048911
31049	38.883669	-77.113905
31050	38.884961	-77.08777
31051	38.889365	-77.077294
31258	38.888251	-77.049426
31259	38.894722	-77.045128
31265	38.90093	-77.018677
31308	38.943837	-77.077078
31309	38.954812	-77.082426
31627	38.905707	-77.003041
31053	38.863833	-77.080319
31054	38.857803	-77.086733
31055	38.846222	-77.069275
31114	38.918809	-77.041571
31403	38.956595	-77.019815
31405	38.949662	-77.027333
31406	38.942016	-77.032652
31407	38.956432	-77.032947
31056	38.847977	-77.075104
31057	38.8444	-77.085931
31058	38.860789	-77.09586
31059	38.835213	-77.094295
31060	38.84232	-77.089555
31061	38.848454	-77.084918
32006	38.987	-77.029417
31312	38.90849	-77.063586
31062	38.854691	-77.100555
31310	38.955016	-77.069956
31267	38.908142	-77.038359
31117	38.92333	-77.0352
31629	38.889988	-76.995193
31509	38.912659	-77.017669
31630	38.889908	-76.983326
31631	38.897274	-76.994749
31510	38.927095	-76.978924
31632	38.897195	-76.983575
31511	38.928644	-76.990955
31709	38.884085	-76.957461
31800	38.843222	-76.999388
31807	38.863897	-76.990037
31512	38.903732	-76.987211
31268	38.916787	-77.028139
31063	38.852248	-77.105022
31064	38.834108	-77.087323
31065	38.880705	-77.08596
31066	38.867262	-77.072315
31269	38.887378	-77.001955
31270	38.894851	-77.02324
31118	38.917622	-77.01597
31513	38.918155	-77.004746
31271	38.892275	-77.013917
31272	38.88731	-77.01397
31633	38.887312	-77.025762
31514	38.927497	-76.997194
31067	38.862478	-77.086599
31068	38.856319	-77.11153
31069	38.871822	-77.107906
32001	38.985404	-77.023082
32002	38.981103	-77.097426
32003	38.983838	-77.09221
32004	39.096312	-77.192672
32005	39.093783	-77.202501
32000	38.988562	-77.096539
32007	39.084125	-77.151291
32008	38.98954	-77.098029
32009	39.094772	-77.145213
32010	38.98128	-77.011336
32011	38.983627	-77.006311
32012	38.99521	-77.02918
32013	38.983525	-77.095367
32014	38.961763	-77.085998
31119	38.921074	-77.031887
31634	38.87501	-77.0024
31120	38.920387	-77.025672
31635	38.876737	-76.994468
32015	39.120045	-77.156985
32016	39.099376	-77.188014
32017	39.083705	-77.149443
32018	39.123513	-77.15741
32019	38.990249	-77.02935
32020	39.107709	-77.152072
32021	38.982456	-77.091991
32022	39.000578	-77.00149
32023	39.095661	-77.159048
32024	38.989724	-77.023854
32025	38.975	-77.01121
32026	38.977933	-77.006472
32027	38.992375	-77.100104
32028	38.990639	-77.100239
32029	38.977093	-77.094589
32030	39.102099	-77.200322
32031	39.094103	-77.132954
32032	39.076331	-77.141378
32033	39.102212	-77.177091
32034	38.992679	-77.029457
32035	38.999388	-77.031555
32036	38.997033	-77.025608
32037	39.114688	-77.171487
32038	39.110314	-77.182669
31121	38.923583	-77.050046
31636	38.90706	-77.015231
31710	38.898536	-76.931862
31711	38.908473	-76.933099
31273	38.878433	-77.03023
31070	38.873755	-77.089233
31071	38.86646	-77.04826
32039	38.999634	-77.109647
32040	38.96115	-77.088659
31637	38.899703	-77.008911
31072	38.837666	-77.09482
31073	38.873219	-77.082104
31074	38.869418	-77.095596
31313	38.941154	-77.062036
32041	39.103091	-77.196442
32042	39.097636	-77.196636
32043	38.997445	-77.023894
32044	39.085394	-77.145803
31638	38.900358	-77.012108
31515	38.952369	-77.002721
31408	38.975219	-77.016855
31516	38.920682	-76.995876
31075	38.866471	-77.076131
31076	38.839912	-77.087083
32045	39.119765	-77.166093
32046	38.964992	-77.103381
32047	39.084379	-77.146866
32048	38.984691	-77.094537
31077	38.88992	-77.071301
31314	38.903582	-77.067786
31081	38.804378	-77.060866
31079	38.894941	-77.09169
31078	38.869442	-77.104503
31274	38.898404	-77.024281
31080	38.897612	-77.080851
31275	38.901755	-77.051084
31082	38.801111	-77.068952
31083	38.82175	-77.047494
31084	38.802677	-77.063562
31085	38.820064	-77.057619
31086	38.82595	-77.058541
31087	38.820932	-77.053096
31088	38.833077	-77.059821
31089	38.890612	-77.084801
32049	38.986743	-77.000035
31090	38.864702	-77.048672
31315	38.96497	-77.075946
31276	38.90381	-77.034931
31277	38.89841	-77.039624
31278	38.912648	-77.041834
31091	38.859254	-77.063275
